id,photo,web_name,team_code,status,code,first_name,second_name,squad_number,news,now_cost,news_added,chance_of_playing_this_round,chance_of_playing_next_round,value_form,value_season,cost_change_start,cost_change_event,cost_change_start_fall,cost_change_event_fall,in_dreamteam,dreamteam_count,selected_by_percent,form,transfers_out,transfers_in,transfers_out_event,transfers_in_event,loans_in,loans_out,loaned_in,loaned_out,total_points,event_points,points_per_game,ep_this,ep_next,special,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,element_type,team
60,66242.jpg,Pröpper,36,i,66242,Davy,Pröpper,24,Hamstring injury - Unknown return date,48,2019-04-20T16:31:23Z,0,0,0.0,15.0,-2,0,2,0,FALSE,0,0.2,0.0,26536,25447,0,0,0,0,0,0,72,0,2.4,0.0,0.0,FALSE,2546,1,1,4,45,0,0,0,2,0,0,3,351,389.2,279.1,121.0,79.2,0,3,3
61,167473.jpg,Izquierdo,36,i,167473,José Heriberto,Izquierdo Mena,19,Knee injury - Unknown return date,59,2019-05-03T13:31:21Z,0,0,0.1,5.3,-1,0,1,0,FALSE,0,0.1,0.7,13185,4929,0,0,0,0,0,0,31,0,2.1,0.0,0.0,FALSE,789,0,2,3,10,0,0,0,1,0,0,0,95,75.4,77.3,147.0,30.0,0,3,3
62,20529.jpg,Murray,36,a,20529,Glenn,Murray,17,,61,2019-02-16T17:31:21Z,100,100,1.1,21.1,-4,0,4,0,FALSE,1,2.8,6.7,934557,1027923,0,0,0,0,0,0,129,6,3.4,5.2,1.8,FALSE,2501,13,1,4,45,0,0,0,5,0,0,16,337,478.0,190.0,835.0,148.1,0,4,3
63,38499.jpg,Hemed,36,u,38499,Tomer,Hemed,25,Season-long loan to Queens Park Rangers,49,2018-08-23T13:01:11Z,0,0,0.0,0.0,-1,0,1,0,FALSE,0,0.1,0.0,11223,1459,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3
64,28462.jpg,Baldock,36,u,28462,Sam,Baldock,9,Transferred to Reading,45,2018-08-01T08:30:27Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.3,0.0,16979,1764,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3
65,106757.jpg,Locadia,36,a,106757,Jürgen,Locadia,9,,53,2019-04-04T12:31:19Z,100,100,0.1,9.8,-2,0,2,0,FALSE,1,0.3,0.3,64568,69304,0,0,0,0,0,0,52,1,2.0,-1.2,-0.8,FALSE,1225,2,0,3,21,0,0,0,1,0,0,6,155,154.4,190.8,356.0,69.7,0,4,3
66,93284.jpg,Andone,36,a,93284,Florin,Andone,10,,50,2019-03-09T13:01:19Z,100,100,0.1,7.6,0,0,0,0,FALSE,0,0.2,0.7,45222,47794,0,0,0,0,0,0,38,1,1.7,-0.8,-1.0,FALSE,866,3,0,2,14,0,0,0,5,0,0,2,74,147.2,48.6,361.0,54.9,0,4,3
179,50093.jpg,Button,36,a,50093,David,Button,27,,40,2018-11-08T15:31:14Z,100,100,0.0,3.8,0,0,0,0,FALSE,0,2.3,0.0,179959,216655,0,0,0,0,0,0,15,0,3.8,-1.5,-1.5,FALSE,360,0,0,1,5,0,0,0,0,0,14,2,76,89.2,0.0,0.0,8.9,0,1,3
439,49262.jpg,Steele,36,a,49262,Jason,Steele,23,,39,NA,NA,NA,0.0,0.0,-1,0,1,0,FALSE,0,1.3,0.0,44496,37280,0,0,0,0,0,0,0,0,0.0,-1.5,-1.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3
440,209362.jpg,Bernardo,36,a,209362,Bernardo,Fernandes da Silva Junior,30,,42,2019-01-03T00:01:17Z,100,100,0.3,9.3,-3,0,3,0,FALSE,0,0.1,1.3,17810,12897,0,0,0,0,0,0,39,0,1.8,-0.2,-0.3,FALSE,1749,0,1,2,29,0,0,0,4,0,0,0,290,444.2,172.6,83.0,70.0,0,2,3
466,227127.jpg,Bissouma,36,a,227127,Yves,Bissouma,8,,46,2019-01-17T14:01:18Z,100,100,0.3,9.3,-4,0,4,0,FALSE,0,0.0,1.3,3977,2636,0,0,0,0,0,0,43,2,1.5,-0.2,-0.5,FALSE,1764,0,0,3,32,0,0,0,5,0,0,0,170,253.4,213.0,201.0,66.8,0,3,3
476,165210.jpg,Jahanbakhsh,36,a,165210,Alireza,Jahanbakhsh,16,,67,2018-12-20T15:31:16Z,100,100,0.1,4.9,-3,0,3,0,FALSE,0,0.6,1.0,49890,3903,0,0,0,0,0,0,33,2,1.7,-0.5,-0.5,FALSE,1014,0,0,5,16,0,0,0,2,0,0,0,61,94.4,104.0,162.0,35.5,0,3,3
503,86153.jpg,Montoya,36,a,86153,Martín,Montoya,22,,43,NA,NA,NA,0.1,10.5,-2,0,2,0,FALSE,0,0.2,0.3,22717,21685,0,0,0,0,0,0,45,1,1.8,-1.2,-1.2,FALSE,2166,0,1,3,41,0,0,0,4,0,0,1,351,437.6,289.2,58.0,78.6,0,2,3
551,224117.jpg,Gyokeres,36,a,224117,Viktor,Gyokeres,42,,45,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.1,0.0,11209,16374,0,0,0,0,0,0,0,0,0.0,-1.5,-1.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3
559,198869.jpg,White,36,u,198869,Ben,White,28,Season-long loan to Peterborough,40,2019-01-07T10:30:21Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,528,671,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3
572,215062.jpg,Sanders,36,a,215062,Max,Sanders,41,,45,2019-02-16T17:31:21Z,100,100,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,185,300,0,0,0,0,0,0,0,0,0.0,-1.5,-1.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3
582,78916.jpg,Burn,36,a,78916,Dan,Burn,33,,45,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,199,296,0,0,0,0,0,0,0,0,0.0,-1.5,-1.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3
617,220738.jpg,Molumby,36,a,220738,Jayson,Molumby,NA,,45,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,-0.1,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3
67,21205.jpg,Heaton,90,a,21205,Tom,Heaton,1,,48,2018-08-12T12:31:12Z,100,100,0.4,12.1,-2,0,2,0,FALSE,0,0.5,2.0,36922,56869,0,0,0,0,0,0,58,1,3.1,1.5,3.0,FALSE,1710,0,0,4,27,0,0,0,3,0,63,4,323,442.8,20.1,4.0,46.6,0,1,4
68,98747.jpg,Pope,90,a,98747,Nick,Pope,29,,48,2018-07-27T07:01:08Z,100,100,0.0,0.0,-2,0,2,0,FALSE,0,0.2,0.0,16168,1578,0,0,0,0,0,0,0,0,0.0,-0.5,-0.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4
69,68983.jpg,Lowton,90,a,68983,Matthew,Lowton,2,,46,2019-01-24T16:01:21Z,100,100,0.2,7.4,-4,0,4,0,FALSE,0,0.2,0.7,49428,12074,0,0,0,0,0,0,34,0,1.6,0.2,2.0,FALSE,1748,0,0,4,41,0,0,0,7,0,0,1,269,338.0,158.6,48.0,54.6,0,2,4
70,51927.jpg,Mee,90,a,51927,Ben,Mee,6,,46,NA,NA,NA,0.2,17.6,-4,0,4,0,FALSE,0,1.6,0.7,278879,112437,0,0,0,0,0,0,81,1,2.1,0.2,1.5,FALSE,3420,0,2,8,68,2,0,0,9,0,0,5,572,885.4,113.8,238.0,123.9,0,2,4
71,40616.jpg,Ward,90,a,40616,Stephen,Ward,23,,47,2018-10-16T15:31:15Z,100,100,0.0,1.5,-3,0,3,0,FALSE,0,0.5,0.0,116198,13325,0,0,0,0,0,0,7,0,2.3,-0.5,-0.5,FALSE,228,0,0,1,6,0,0,0,1,0,0,0,44,48.4,17.2,19.0,8.5,0,2,4
72,17761.jpg,Tarkowski,90,a,17761,James,Tarkowski,5,,47,2019-05-10T16:31:22Z,75,100,0.1,20.6,-3,0,3,0,FALSE,1,4.2,0.7,651767,379708,0,0,0,0,0,0,97,0,2.8,0.1,1.1,FALSE,3086,3,2,7,63,0,0,0,8,0,0,7,524,1023.2,69.8,450.0,154.5,0,2,4
73,41674.jpg,Long,90,a,41674,Kevin,Long,28,,41,2019-02-07T16:01:20Z,100,100,0.0,3.9,-4,0,4,0,FALSE,0,0.3,0.0,43215,13686,0,0,0,0,0,0,16,0,2.7,-0.5,-0.5,FALSE,513,0,1,1,9,0,0,0,0,0,0,0,101,147.8,11.6,8.0,16.8,0,2,4
74,103914.jpg,Taylor,90,a,103914,Charlie,Taylor,3,,44,NA,NA,NA,0.3,18.6,-1,0,1,0,FALSE,0,0.5,1.3,42506,52212,0,0,0,0,0,0,82,1,2.2,0.8,2.0,FALSE,3240,0,1,7,64,0,0,0,2,0,0,2,505,649.4,268.5,30.0,94.9,0,2,4
75,17997.jpg,Bardsley,90,a,17997,Phil,Bardsley,26,,42,2019-04-06T16:31:22Z,100,100,0.0,7.9,-3,0,3,0,FALSE,0,0.1,0.0,18481,14558,0,0,0,0,0,0,33,0,1.7,-0.5,-0.5,FALSE,1670,0,0,4,27,1,0,0,9,0,0,0,224,267.8,139.6,66.0,47.4,0,2,4
76,60586.jpg,Gudmundsson,90,a,60586,Johann Berg,Gudmundsson,7,,55,2019-03-26T16:01:22Z,100,100,0.4,16.7,-5,0,5,0,FALSE,1,1.0,2.3,399613,339643,0,0,0,0,0,0,92,4,3.2,1.8,0.3,FALSE,1743,3,7,5,39,0,0,0,2,0,0,6,339,456.2,574.1,380.0,141.1,0,3,4
77,39847.jpg,Defour,90,i,39847,Steven,Defour,16,Calf injury - Unknown return date,53,2019-01-31T16:01:19Z,0,0,0.0,1.9,-2,0,2,0,FALSE,0,0.0,0.0,1947,1204,0,0,0,0,0,0,10,0,1.7,0.0,0.0,FALSE,449,0,0,0,14,0,0,0,0,0,0,0,70,61.4,36.6,0.0,9.9,0,3,4
78,83314.jpg,Hendrick,90,a,83314,Jeff,Hendrick,13,,52,NA,NA,NA,0.3,14.0,-3,0,3,0,FALSE,1,0.2,1.7,17116,12988,0,0,0,0,0,0,73,2,2.3,1.2,2.8,FALSE,2058,2,2,4,44,0,0,0,4,0,0,3,243,233.8,205.3,269.0,70.6,0,3,4
79,90517.jpg,Brady,90,a,90517,Robbie,Brady,12,,54,2019-05-03T21:01:20Z,100,100,0.2,3.7,-1,0,1,0,FALSE,0,0.0,1.0,3075,1893,0,0,0,0,0,0,20,1,1.3,0.5,0.0,FALSE,714,0,1,1,17,0,0,0,3,1,0,0,77,102.0,194.1,85.0,38.2,0,3,4
80,60551.jpg,Westwood,90,a,60551,Ashley,Westwood,18,,46,2019-02-26T22:31:20Z,100,100,0.4,24.1,1,0,-1,0,FALSE,1,3.1,1.7,335371,476909,0,0,0,0,0,0,111,2,3.3,1.2,1.5,FALSE,2821,2,8,7,55,0,0,0,5,0,0,10,518,623.0,643.1,253.0,152.3,0,3,4
81,12813.jpg,Walters,90,n,12813,Jonathan,Walters,NA,Retired from professional football on 22/3. - Unknown return date,47,2018-08-30T16:31:13Z,0,0,0.0,0.0,-3,0,3,0,FALSE,0,0.0,0.0,3699,1036,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4
82,40145.jpg,Cork,90,a,40145,Jack,Cork,4,,46,2018-11-10T14:01:14Z,100,100,0.4,18.9,-4,0,4,0,FALSE,0,0.5,1.7,78799,44971,0,0,0,0,0,0,87,1,2.4,1.2,1.8,FALSE,3312,1,2,8,63,0,0,0,6,0,0,0,446,491.4,309.7,240.0,104.3,0,3,4
83,17349.jpg,Lennon,90,a,17349,Aaron,Lennon,25,,49,2018-12-19T01:01:16Z,0,100,0.0,8.4,-1,0,1,0,FALSE,1,0.3,0.0,140559,131433,0,0,0,0,0,0,41,0,2.6,0.0,0.0,FALSE,1214,1,1,3,22,0,0,0,1,0,0,2,133,151.6,121.2,108.0,38.0,0,3,4
84,40399.jpg,Vokes,90,u,40399,Sam,Vokes,9,Transferred to Stoke City,53,2019-01-31T19:31:20Z,0,0,0.0,9.1,-2,0,2,0,FALSE,0,0.6,0.0,223103,187099,0,0,0,0,0,0,48,0,2.4,0.0,0.0,FALSE,907,3,0,2,20,0,0,0,0,0,0,7,130,152.0,108.6,292.0,54.3,0,4,4
85,44699.jpg,Barnes,90,a,44699,Ashley,Barnes,10,,56,2018-07-24T09:01:08Z,100,100,0.5,21.8,-4,0,4,0,FALSE,1,2.1,3.0,341956,408046,0,0,0,0,0,0,122,5,3.3,2.5,3.0,FALSE,2378,12,3,7,41,1,0,0,8,0,0,13,394,581.2,309.9,1042.0,192.9,0,4,4
86,92383.jpg,Wells,90,u,92383,Nahki,Wells,21,Season-long loan to Queens Park Rangers,45,2018-08-23T23:01:12Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.8,0.0,95707,13626,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,4
87,60689.jpg,Wood,90,a,60689,Chris,Wood,11,,63,2018-08-12T12:31:12Z,100,100,0.3,20.8,-2,0,2,0,FALSE,3,1.4,2.0,149199,199739,0,0,0,0,0,0,131,2,3.4,1.5,5.0,FALSE,2580,10,3,7,49,0,0,0,2,0,0,17,379,475.8,310.3,911.0,167.9,0,4,4
485,39725.jpg,Lindegaard,90,a,39725,Anders,Lindegaard,22,,43,NA,NA,NA,0.0,0.0,-2,0,2,0,FALSE,0,0.1,0.0,5385,1189,0,0,0,0,0,0,0,0,0.0,-0.5,-0.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4
490,15749.jpg,Hart,90,a,15749,Joe,Hart,20,,42,NA,NA,NA,0.0,16.4,-3,0,3,0,FALSE,2,4.4,0.0,616941,549357,0,0,0,0,0,0,69,0,3.6,-0.5,-0.5,FALSE,1710,0,0,4,41,0,1,0,0,0,77,7,378,594.6,10.1,0.0,60.3,0,1,4
491,83312.jpg,Gibson,90,a,83312,Ben,Gibson,14,,48,2018-09-03T16:31:13Z,0,0,0.0,1.3,-2,0,2,0,FALSE,0,0.1,0.0,16896,2326,0,0,0,0,0,0,6,0,6.0,0.0,0.0,FALSE,62,1,0,0,3,0,0,0,1,0,0,0,17,42.4,0.4,33.0,7.6,0,2,4
495,81183.jpg,Vydra,90,a,81183,Matej,Vydra,27,,56,2018-08-10T14:31:13Z,100,100,0.1,3.8,-4,0,4,0,FALSE,0,0.0,0.7,10006,4222,0,0,0,0,0,0,21,0,1.6,0.2,0.0,FALSE,310,1,1,0,7,0,0,0,1,0,0,0,61,70.4,33.7,114.0,21.4,0,4,4
534,433154.jpg,McNeil,90,a,433154,Dwight,McNeil,31,,44,NA,NA,NA,0.4,17.0,-1,0,1,0,FALSE,0,0.8,1.7,50710,97102,0,0,0,0,0,0,75,2,3.6,1.2,2.8,FALSE,1590,3,4,5,25,0,0,0,2,0,0,6,305,405.2,442.8,279.0,112.5,0,3,4
564,432793.jpg,Koiki,90,u,432793,Abd-Al-Ali Morakinyo Olaposi,Koiki,42,Season-long loan to Swindon Town,40,2019-01-10T17:01:18Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,431,510,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4
583,217401.jpg,Benson,90,a,217401,Josh,Benson,46,,45,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,254,355,0,0,0,0,0,0,0,0,0.0,-0.5,-0.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4
590,3773.jpg,Crouch,90,a,3773,Peter,Crouch,15,,44,2019-04-04T14:31:22Z,100,100,0.1,1.8,-1,0,1,0,FALSE,0,0.9,0.3,103536,155089,0,0,0,0,0,0,8,1,1.3,-0.2,-0.5,FALSE,86,0,1,0,3,0,0,0,1,0,0,0,24,7.6,1.6,115.0,12.3,0,4,4
615,195471.jpg,Driscoll-Glennon,90,a,195471,Anthony,Driscoll-Glennon,45,,40,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,46,204,0,0,0,0,0,0,0,0,0.0,-0.5,-0.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4
33,48615.jpg,Arter,97,a,48615,Harry,Arter,7,,49,2019-04-16T22:31:21Z,25,100,0.0,9.8,-1,0,1,0,FALSE,0,0.2,0.0,14022,4406,0,0,0,0,0,0,48,0,1.9,-0.3,-0.2,FALSE,1999,0,1,7,39,0,0,0,10,0,0,0,225,230.6,188.8,170.0,58.9,0,3,5
88,88734.jpg,Etheridge,97,a,88734,Neil,Etheridge,1,,46,NA,NA,NA,1.1,33.5,1,0,-1,0,FALSE,5,10.2,5.0,620408,1095402,0,0,0,0,0,0,154,11,4.1,4.0,2.0,FALSE,3420,0,0,10,69,0,3,0,2,0,141,18,775,1116.8,21.0,0.0,113.6,0,1,5
89,45220.jpg,Smithies,97,a,45220,Alex,Smithies,12,,42,2019-04-12T10:31:19Z,100,100,0.0,0.0,-3,0,3,0,FALSE,0,0.1,0.0,6752,2755,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,5
90,49982.jpg,Morrison,97,a,49982,Sean,Morrison,4,,47,2019-01-18T12:01:18Z,100,100,0.6,20.6,-3,0,3,0,FALSE,1,0.4,2.7,75231,61381,0,0,0,0,0,0,97,5,2.9,1.7,3.0,FALSE,3039,1,4,9,63,0,0,0,6,0,0,5,477,673.4,239.0,580.0,149.4,0,2,5
91,19523.jpg,Bamba,97,i,19523,Sol,Bamba,22,Knee injury - Unknown return date,44,2019-03-02T17:31:20Z,0,0,0.0,21.6,-1,0,1,0,FALSE,1,1.5,0.0,381639,402025,0,0,0,0,0,0,95,0,3.4,0.0,0.0,FALSE,2475,4,1,7,52,0,0,0,7,0,0,11,459,787.0,51.4,304.0,114.2,0,2,5
92,49382.jpg,Ecuele Manga,97,a,49382,Bruno,Ecuele Manga,5,,44,NA,NA,NA,0.7,22.0,-1,0,1,0,FALSE,0,0.4,3.3,34791,50985,0,0,0,0,0,0,97,7,2.6,2.3,1.4,FALSE,3375,0,1,10,67,0,0,0,0,0,0,4,581,722.0,105.5,172.0,100.4,0,2,5
93,27698.jpg,Connolly,97,i,27698,Matthew,Connolly,16,Ankle injury - Unknown return date,38,2019-03-29T12:01:20Z,0,0,0.0,0.0,-2,0,2,0,FALSE,0,2.8,0.0,177080,244959,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5
94,56981.jpg,Bennett,97,a,56981,Joe,Bennett,3,,44,2019-03-09T18:01:19Z,100,100,0.7,17.5,-1,0,1,0,FALSE,0,0.4,3.0,55576,54940,0,0,0,0,0,0,77,6,2.6,2.0,0.8,FALSE,2639,0,1,9,50,0,0,0,5,0,0,4,433,442.8,237.1,98.0,77.8,0,2,5
95,38716.jpg,Peltier,97,a,38716,Lee,Peltier,2,,39,2019-02-25T12:01:21Z,100,100,0.8,11.0,-1,0,1,0,FALSE,1,4.0,3.0,383011,396415,0,0,0,0,0,0,43,6,2.1,2.0,1.0,FALSE,1542,0,0,5,26,0,0,0,4,0,0,1,232,267.2,49.5,15.0,33.1,0,2,5
96,73459.jpg,Jazz Richards,97,a,73459,Ashley Darel Jazz,Richards,6,,39,2019-03-29T12:01:20Z,100,100,0.1,0.5,-1,0,1,0,FALSE,0,0.5,0.3,53428,30603,0,0,0,0,0,0,2,1,0.5,-0.7,-1.0,FALSE,129,0,0,0,4,0,0,0,0,0,0,0,15,14.8,1.6,0.0,1.8,0,2,5
97,14927.jpg,Halford,97,u,14927,Greg,Halford,NA,Contract expired,40,2018-07-09T09:22:51Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,1670,657,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5
98,104073.jpg,Ralls,97,a,104073,Joe,Ralls,8,,46,2019-04-21T17:01:23Z,0,100,0.0,9.8,-4,0,4,0,FALSE,0,0.1,0.0,24885,9460,0,0,0,0,0,0,45,0,1.6,0.0,0.0,FALSE,1954,0,0,5,40,0,0,1,4,1,0,0,232,284.6,481.1,204.0,96.7,0,3,5
99,49806.jpg,Hoilett,97,a,49806,David Junior,Hoilett,33,,50,2018-10-06T14:01:16Z,100,100,0.3,16.4,-5,0,5,0,FALSE,1,0.1,1.3,26002,11026,0,0,0,0,0,0,82,1,2.6,0.3,1.6,FALSE,2134,3,2,6,46,0,0,0,4,0,0,4,230,313.2,383.4,463.0,115.3,0,3,5
100,76360.jpg,Mendez-Laing,97,a,76360,Nathaniel,Mendez-Laing,19,,48,2018-08-25T18:01:15Z,25,25,1.6,13.1,-2,0,2,0,FALSE,1,0.0,7.7,5084,3561,0,0,0,0,0,0,63,16,3.1,1.7,0.8,FALSE,978,4,1,4,18,0,0,0,0,0,0,6,253,351.4,255.0,370.0,97.8,0,3,5
101,122797.jpg,Paterson,97,i,122797,Callum,Paterson,13,Ankle injury - Unknown return date,48,2019-03-25T08:31:21Z,0,0,0.0,16.7,-7,0,7,0,FALSE,1,0.3,0.0,171246,174075,0,0,0,0,0,0,80,0,3.0,0.0,0.0,FALSE,1993,4,2,5,41,0,0,0,4,0,0,4,227,266.8,311.9,541.0,111.7,0,3,5
102,49845.jpg,Gunnarsson,97,a,49845,Aron,Gunnarsson,17,,44,2019-04-27T17:01:20Z,100,100,0.4,14.8,-1,0,1,0,FALSE,1,0.6,1.7,124964,89403,0,0,0,0,0,0,65,1,2.3,0.7,0.6,FALSE,2266,1,1,6,40,0,0,0,5,0,0,3,290,370.6,217.5,201.0,78.9,0,3,5
103,40451.jpg,Pilkington,97,u,40451,Anthony,Pilkington,NA,Not in Squad,44,2018-09-06T06:33:08Z,0,0,0.0,0.0,-1,0,1,0,FALSE,0,0.1,0.0,12259,2570,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,5
104,54527.jpg,Damour,97,a,54527,Loïc,Damour,20,,43,NA,NA,NA,0.0,0.5,-2,0,2,0,FALSE,0,0.1,0.0,6247,5237,0,0,0,0,0,0,2,0,1.0,-1.0,-1.0,FALSE,21,0,0,0,2,0,0,0,0,0,0,0,6,0.6,1.0,8.0,0.9,0,3,5
105,75826.jpg,Ward,97,a,75826,Danny,Ward,9,,43,2018-12-07T12:31:15Z,100,100,0.2,5.1,-2,0,2,0,FALSE,0,0.2,1.0,46709,37215,0,0,0,0,0,0,22,1,1.6,0.0,-0.6,FALSE,435,1,0,0,14,0,0,0,0,0,0,0,67,81.8,83.3,168.0,32.9,0,3,5
106,114245.jpg,Murphy,97,a,114245,Josh,Murphy,11,,48,2019-02-01T13:31:21Z,100,100,0.5,15.8,-2,0,2,0,FALSE,0,0.2,2.3,72004,66092,0,0,0,0,0,0,76,5,2.6,1.3,0.0,FALSE,1810,3,2,7,32,0,0,0,2,0,0,3,191,285.6,267.0,550.0,109.5,0,3,5
107,82078.jpg,Zohore,97,a,82078,Kenneth,Zohore,10,,46,2019-04-27T22:31:22Z,100,100,0.2,7.2,-4,0,4,0,FALSE,0,0.5,1.0,81767,70587,0,0,0,0,0,0,33,2,1.7,0.0,0.0,FALSE,741,1,1,2,19,0,0,0,1,0,0,2,93,103.6,159.5,270.0,53.3,0,4,5
108,114054.jpg,Bogle,97,u,114054,Omar,Bogle,30,Season-long loan to Birmingham City,45,2018-08-08T08:43:30Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.1,0.0,12322,1859,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,5
109,45196.jpg,Madine,97,a,45196,Gary,Madine,24,,44,2019-01-08T09:31:17Z,0,100,0.0,1.1,-1,0,1,0,FALSE,0,0.9,0.0,136961,101906,0,0,0,0,0,0,5,0,1.0,0.0,0.0,FALSE,32,0,0,0,3,0,0,0,0,0,0,0,13,2.0,1.5,8.0,1.0,0,4,5
110,96994.jpg,Reid,97,a,96994,Bobby,Reid,14,,52,NA,NA,NA,0.7,15.4,-3,0,3,0,FALSE,2,0.9,3.7,174136,182178,0,0,0,0,0,0,80,2,3.0,2.7,1.0,FALSE,1413,5,3,4,30,0,0,0,0,0,0,9,276,296.6,224.4,392.0,91.0,0,4,5
176,113688.jpg,Niasse,97,a,113688,Oumar,Niasse,29,,50,2019-02-22T22:31:20Z,100,100,0.1,6.0,-5,0,5,0,FALSE,0,0.4,0.7,71124,40665,0,0,0,0,0,0,30,0,1.7,-0.3,0.4,FALSE,988,0,0,5,13,0,0,0,0,0,0,0,29,70.8,85.7,317.0,47.1,0,4,5
467,80792.jpg,Cunningham,97,a,80792,Greg,Cunninghamm,18,,41,2018-12-22T16:31:16Z,100,100,0.0,2.2,-4,0,4,0,FALSE,0,0.0,0.0,4952,1895,0,0,0,0,0,0,9,0,1.3,-1.0,-1.0,FALSE,630,0,0,1,17,0,0,0,3,0,0,0,72,106.4,69.7,19.0,19.6,0,2,5
504,175946.jpg,Camarasa,97,a,175946,Víctor,Camarasa,21,,44,2019-05-04T19:01:24Z,50,100,0.3,24.1,-1,0,1,0,FALSE,1,2.2,1.3,391723,513631,0,0,0,0,0,0,106,0,3.3,0.2,0.8,FALSE,2569,5,4,9,53,0,0,0,6,0,0,5,398,515.8,798.4,387.0,170.2,0,3,5
535,78911.jpg,Harris,97,a,78911,Kadeem,Harris,23,,45,2019-01-06T17:01:16Z,100,100,0.0,5.3,0,0,0,0,FALSE,0,0.0,0.0,2616,2940,0,0,0,0,0,0,24,0,1.8,-1.0,-0.8,FALSE,365,1,1,1,6,0,0,0,1,0,0,0,80,90.4,87.7,89.0,26.7,0,3,5
537,10589.jpg,Brian Murphy,97,a,10589,Brian,Murphy,28,,40,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.2,0.0,10912,16283,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,5
573,131403.jpg,Healey,97,a,131403,Rhys,Healey,32,,45,NA,NA,NA,0.1,0.7,0,0,0,0,FALSE,0,0.1,0.3,9328,14270,0,0,0,0,0,0,3,0,1.0,-0.7,-0.8,FALSE,49,0,0,0,1,0,0,0,0,0,0,0,7,4.2,10.9,12.0,2.7,0,4,5
